"b1","b10","b11","b12","b13","b14","b15","b16","b17","b2","b4","b6","b7","b8","b9","a1","a10","a11","a12","a13","a14","a15","a16","a17","a2","a4","a6","a7","a8","a9","c1","c10","c11","c12","c13","c14","c15","c16","c17","c2","c4","c6","c7","c8","c9"
13.7546994812662,13.5371198534227,13.3244891954801,13.6623605439706,12.1281165094513,13.4165259062657,13.9465396975633,11.5898957653227,12.8557928791254,13.2929513643191,15.7951319024834,13.1102928204595,13.6072568506702,14.0701535515314,11.0974251724089,12.2783979582618,12.6443308022626,13.589865129564,13.8831701410171,12.3371052938919,12.3925563618418,13.9810258438991,9.62251624577579,12.4490227457015,12.9263509265654,13.0454844928933,12.3966971373617,13.825461878916,13.4616901075084,10.7055115592815,11.8204175176323,13.873780409484,13.8643016745142,13.0476419863785,14.1939476786158,13.3629554146481,15.3218079332083,11.8913687499821,12.899222326087,13.5708892521113,12.2690521395162,13.6121708594357,13.2827818023863,12.6729495165583,11.5327378961399
15.9317661932487,15.7309616468103,16.8504635927485,12.676079399771,14.0701535515314,14.2729360379143,14.6656619146842,13.9810258438991,14.0466230725781,16.5235608257331,13.1123150617508,10.9699381543958,14.1156158911551,14.4360875833236,13.4559758144082,14.0143622363812,15.7499264721025,16.7440341353008,14.093143052138,14.0225255403564,14.4986079077211,15.758559618005,13.4814368425899,13.5423899509034,14.8836639827902,16.2403133721781,13.4429980013736,14.1156158911551,13.9377290756439,13.0794579640735,13.3878013746499,14.6039683728739,15.814284332078,12.138869243416,14.1731857015365,16.0907245569371,16.231424425551,15.7116301926667,14.4198270712655,16.5302053680103,13.786082777139,13.2603864174605,15.3393907999016,16.0907245569371,13.3754555578803
7.31388683163346,6.79234442747081,16.600521861931,7.13169851046691,6.87626461189077,6.48920493132532,6.69703424766648,6.64378973314767,6.71780469502369,7.94129557090653,7.03966034986208,6.91869521902047,6.45519856334012,7.15539630189673,6.49978704065585,6.46925031679577,6.96696713861398,7.31388683163346,0,6.70808408385307,6.49375383985169,6.62671774924902,6.54534966033442,6.33327962813969,6.74758652682932,6.64248680136726,6.45833828334479,6.74170069465205,0,6.4281052726846,6.30444880242198,6.83195356556585,13.5923682566493,0,0,6.69703424766648,7.23056315340929,6.89060912014717,6.4393503711001,7.49052940206071,6.44094654063292,6.89972310728487,7.37838371299671,6.85646198459459,6.62936325343745
12.5281597678811,10.4829339785799,13.3550627263081,12.8185546330461,12.3966971373617,13.0647363832095,15.4869840492877,9.7981825908907,12.4008208375406,11.7829602357419,11.970356641103,12.2452981663642,12.3371052938919,11.6868871754197,10.9682155307592,9.78137641414116,12.8841087263479,15.2577127874291,15.1345964367704,12.7966360073943,11.0556564057958,14.5526751024098,10.5294527210131,9.50308461002023,12.4684407561441,12.7570829407692,11.9250417382917,13.8924725250259,8.53326337159373,7.66902828858968,12.4912553471553,13.3487034145101,14.9597336763557,11.7519502394255,12.1909640838494,12.5637505862994,13.2085429085061,10.4857311049596,10.0519506601738,12.345838935722,10.9954276314362,10.7810582458985,10.6919676399149,13.2638646757876,9.56106766364501
13.467371932905,11.7035540890075,16.2665157422835,12.0076278043487,12.9574910927019,13.5264955976119,12.4950076826937,14.9306524764524,11.5038948110845,11.8204175176323,13.0214396712013,11.2332247895934,11.7905647772974,12.7396406888127,11.6868871754197,10.8512963311268,10.913286842268,17.1001741608237,12.6854106981752,11.9316423787541,12.2452981663642,14.1519835088709,11.2398166843679,9.7111762641128,12.8320137501899,13.1042014434345,11.3046828413449,13.8155115579638,15.7614208498767,10.0168608797038,14.2209763327389,12.0494246834209,12.7098766755027,12.196027360169,11.6082447356423,12.089544447236,13.5810545109715,10.6942377369148,10.9525769086256,11.9183972397228,10.2921794400585,11.7440451224101,13.3785563307512,12.5810819825738,10.9836133474242
8.75479176370003,10.4370819883548,10.370392636244,9.15281718573252,11.436055219712,8.81596356085344,9.57505292759738,9.0095696715137,9.10286651367095,8.43620003220671,9.22038970782918,9.0095696715137,8.68626063253178,7.57609734062311,7.50163445788341,8.37816098272068,7.28000825288419,0,10.9366898293178,8.21635833238616,9.03133331615006,7.85979918056211,7.23777819192344,6.99484998583307,10.3222307815901,7.75833346749091,7.98309894071089,8.86234196351635,7.9483852851119,0,0,8.40312823512826,0,8.06808962627824,10.0389358567112,17.7114042017877,0,8.84375938191798,7.45645455517621,7.78364059622125,8.146419323098,7.96589273508453,7.80425138352811,9.32375833901174,8.18060094759445
17.3389256018492,16.5880993427041,17.751250109541,16.9019972404488,16.1857543928901,16.7493674809917,16.8310455078341,11.571203807012,14.7786852574166,17.5315187037974,16.9553432187821,15.588766725407,16.3492074512868,17.0774459106071,16.5818297300835,16.5433634517221,16.8011925461698,16.968246623063,17.5484069214184,16.8112428815183,15.0908736377065,15.65288069768,12.4450934830008,15.3306380107073,17.1896793014851,16.9639639614544,14.2276208710425,16.7756157056886,17.2430252804113,16.7546725329399,15.8709156498568,16.7332813441026,17.2936690116268,16.9725110216676,15.8502163365217,16.785925074816,17.5315187037974,11.7597933553712,15.0992186073173,16.3881228645073,16.6428242390649,17.4182873402728,14.8836639827902,16.7224116724565,16.6545890799524
9.09054280852059,11.9117082963145,10.0816755780485,10.2399955028053,9.07004328643746,9.00466830157398,15.7131305678168,12.2830383162852,8.32385113133882,7.64060382639363,13.4939283131462,10.8454655241463,7.71912984090673,11.5991123354811,7.74975340627444,9.04085606398372,11.1802599734918,11.1760671538318,12.06105265381,7.97625194374562,8.89302349439471,11.995357787035,10.0562515570878,6.7202201551353,9.78700991447743,14.0386549092782,10.7055115592815,9.09504174761272,10.8609394214152,9.56106766364501,10.2110090163142,8.80851861878282,12.4171476641849,8.86092472971904,7.56060116276856,13.3676612983037,11.5991123354811,10.3890261370752,9.16335358075185,9.62911649414402,8.76888532613486,10.4193305681139,8.61450137388324,9.34145634983372,11.2997446206702
14.44144952359,14.234221550717,14.7197291134624,14.9436819724985,14.1375947817708,15.2166937778833,13.8064708223934,14.1081809181955,13.5936174744892,14.7277936700472,14.1375947817708,12.5741854272962,12.9990674235007,14.9817818066326,12.254867571593,14.4833404433603,13.641158361295,15.3799513136726,14.9692424613108,14.1731857015365,14.2075533214157,14.9436819724985,10.9785070402659,13.3096741340827,15.7854163520458,12.4684407561441,11.4605895219503,13.9377290756439,13.9978329480912,16.2403133721781,14.2472936237402,14.5526751024098,14.2407789469632,14.2917453580785,14.4986079077211,17.0541890493443,15.1129739786016,14.408837955728,12.3800301543255,15.3545262206941,12.4450934830008,15.1661780005083,13.1558000877247,14.3343049466174,16.4965321551717
14.6741726007305,15.6965013133593,13.9725151614744,13.0433223345637,13.2392589082337,11.8775755229785,14.093143052138,12.8076553722869,13.3129853899042,13.1123150617508,13.9552733699043,11.9891658551274,13.3096741340827,16.7546725329399,11.6526961029598,12.6854106981752,12.4371883347397,12.4987459908293,13.0433223345637,12.799402253235,11.1169303743634,13.1519241213916,11.1004508475512,10.9870031237248,13.9894647054235,16.2224557563726,12.06105265381,12.5672409790562,13.47723810192,13.6363850882384,12.7218887958774,13.1937552356867,13.3195751887268,12.8610012106691,12.782688818819,12.1807599657379,15.623799493078,17.4425146349559,11.7440451224101,13.212205909556,13.9465396975633,12.7188992659663,11.2734111408051,13.3195751887268,15.6139147354739
14.4573649704523,13.6010801864087,12.0552555697322,13.919871474189,13.3908641594902,11.2118338856085,13.5423899509034,16.7961292444696,12.0257550794049,12.5776396502326,17.3210679849807,13.2428113035283,12.196027360169,10.8277662951325,12.1704506492207,12.072546967175,12.2209661841202,12.6378583087037,13.2030231254385,15.6368289912462,13.1862785793188,10.8685874960174,15.8554314715208,14.9848922280795,11.7519502394255,12.2876572408069,16.9935644299789,12.8841087263479,15.5716430222607,11.643962499268,11.4273784697954,15.4329168384602,11.9250417382917,11.1243322230823,11.7035540890075,13.0626154961386,13.7568226220604,12.4008208375406,15.7642739184521,11.6784483779882,0,13.8831701410171,13.4925480525824,16.0226855761647,11.4131161793507
18.7133503653779,18.9335043763691,18.8194568706211,18.6596976522969,18.6357921316338,18.8194568706211,18.7058596937048,18.8261458587272,18.7207853438101,18.6830450161122,18.8844147664738,18.6753229700779,18.6675408296964,18.3619917582081,18.6030023090797,18.6675408296964,18.5428983855262,18.577684501309,18.9214560379255,18.7058596937048,18.690707888799,18.4789496615103,18.5428983855262,18.7281654510533,18.9454092788045,18.6113011118255,18.8524631668714,18.7783551952172,18.7783551952172,18.5691007576913,18.5428983855262,18.7207853438101,18.6357921316338,18.7853238644847,18.871756369682,18.8524631668714,18.6276949214668,18.8906843794481,18.8906843794481,18.7499844982892,18.3524019139057,18.9916602961878,18.7713376226078,18.2973825389201,18.6983124881264
10.2256072829329,13.5076271387383,14.9786616802699,13.5619090878243,14.9910841964104,10.4042931430198,15.0880764338678,12.6378583087037,13.8450703310791,12.9527629626836,15.009433329467,8.65364531455174,9.60918360377546,14.2407789469632,9.75272280064639,12.6539616644054,12.7713892954853,14.3461393972616,11.4978219793929,13.3179318056838,10.9937483981152,12.6378583087037,8.9760094750214,10.0690443629974,12.2110651621532,12.0839106612575,12.3194057951129,11.9381997363009,15.7685383166324,10.0213150316493,14.3402396786151,12.4008208375406,15.9868474783734,16.2224557563726,14.782494784382,12.9503904879586,14.8486953971818,12.2500943156245,13.1787456011978,15.3415670788506,15.0274518295584,15.3173634824356,0,15.012459049468,12.4211880573971
13.4856180275228,14.5284608560164,14.4833404433603,14.0225255403564,13.3923920413338,13.4342516026807,13.3598058107052,13.2586427408961,12.5461135070284,14.9972380600913,15.8156384282424,12.7570829407692,12.3501773184989,13.6623605439706,12.2830383162852,14.5948358934808,12.959846800845,15.3882846934956,16.2042734389425,12.0317252107486,13.1577324517417,14.1156158911551,13.3629554146481,14.7786852574166,15.5329057914367,13.8643016745142,12.9287810555132,13.9552733699043,15.3566698437778,13.3739015584285,14.3864906695216,14.1375947817708,14.1006902520774,15.6416716149402,11.8844959179307,15.0274518295584,12.7367038377645,13.6922134728409,14.8124595618595,15.009433329467,12.3842230150053,15.0824584431417,12.989976472461,15.4368772388921,12.1062578350946
12.4008208375406,13.2085429085061,13.4473426796855,12.9738656892688,11.3009814639096,11.7597933553712,12.1495075850331,11.7199477644028,11.6526961029598,11.0349057929294,13.2533933941952,10.7010172706892,11.3667545287992,13.9108216468591,10.2955634235253,11.3046828413449,11.1490964199386,12.9336236682635,12.3758196395176,11.3597859404198,10.9836133474242,10.392098241731,11.1375190341453,10.2328272702548,12.9551298220918,12.8916940785578,10.0168608797038,12.3842230150053,12.1807599657379,11.4153236614008,12.425212191503,11.7597933553712,14.3040911862797,14.1519835088709,11.0381263557685,13.3244891954801,13.3406969794371,15.1816024668687,12.6885018811895,13.0035820936641,13.3969617300631,13.0258546796642,12.6014907847825,13.0147803938934,12.2783979582618
14.3461393972616,13.9016891716361,14.1939476786158,14.5333508389194,14.7476750326954,13.5873557211071,15.2434268335831,14.7748611624406,13.9978329480912,14.4032977784218,17.5339488385916,14.2537661340565,14.0778755916622,13.5948651337307,13.8924725250259,13.1615860136327,14.639686439527,14.7156723144125,14.8802216397842,12.8185546330461,13.1615860136327,13.4516685633948,14.946912992036,13.9552733699043,15.5238885994127,15.3924254853044,13.1956156978783,13.6060245661424,15.2600740630572,14.0855384585358,15.5716430222607,14.2209763327389,18.119575664682,17.4451706789434,14.1661681338025,17.6199483749842,17.7154610024011,17.4291275545318,15.4467101578746,17.9898978432445,13.9465396975633,17.1405466146321,17.5315187037974,17.2686677102027,14.4884555414107
9.19634286233233,11.2502741593104,10.904137815028,9.93793728726535,13.8547322326556,9.44153145486969,15.2043020486593,14.3578354301848,12.9116448152214,11.1505342140354,10.6525660054169,10.5584394939645,10.9313375480708,9.79261185619019,8.32869258354557,9.96650929895228,9.91842542490033,10.3353024359671,10.8396005193574,9.98511362141607,8.55082137239622,9.86271763999292,9.278092474027,8.33351070898294,9.23999625688369,11.6172944892629,17.4425146349559,11.0445365314015,10.2921794400585,11.643962499268,10.2955634235253,12.4912553471553,9.31479047333265,12.3673450484364,9.01808968410434,10.1266711030504,10.7429188381132,11.7035540890075,8.46821300919452,11.9049743094802,10.8685874960174,10.6919676399149,8.72599438101457,11.5991123354811,10.6596330061604
14.9629133282621,14.7748611624406,15.2764486940985,15.0654125807115,14.5036456992131,15.1157024925103,15.2313639640441,13.1596610889284,13.7255869445276,15.15314000957,14.4781990465033,13.6831225114704,13.7288638417505,15.039286283704,13.2895729884342,12.7599606323157,13.7901937756205,14.093143052138,15.3903572326681,13.7472327878742,13.8054612322113,14.7786852574166,12.2596181517835,12.788291058675,15.4289406908711,14.6868043423176,13.5923682566493,14.1801543659964,13.7310424894765,14.0061317440189,14.7034022268393,14.590238186346,14.054528245836,15.5453948007792,13.7429409403977,15.0567794360512,14.6219868702597,14.9565438820051,13.7343015871368,14.1519835088709,13.3013477051722,13.7684199986479,12.9738656892688,13.7871121122486,13.8643016745142
7.80425138352811,7.2868764117507,8.32869258354557,8.25868149626424,7.46794233228585,7.8164169836918,8.75479176370003,7.00397413672268,8.0959035329611,9.12161844191538,9.278092474027,7.19368581839511,7.63578686139558,16.7386721924469,5.97126183979046,7.0825485693553,6.9037472575846,9.68663666084494,7.77527584648686,6.45204895443723,6.60394382460047,6.99484998583307,6.54391184556479,6.45833828334479,8.06495089174914,7.84031298332016,7.77946696745832,8.22443157322116,7.71912984090673,6.5410299991899,7.25205395185281,7.88645727097769,7.72356247227797,7.63578686139558,7.20117088328168,7.8164169836918,7.64060382639363,7.23056315340929,7.03966034986208,7.54486106865846,12.5776396502326,7.80016307039296,6.90775527898214,8.13476078241865,6.86484777797086
17.4264284976355,17.8081914848601,18.4976417943478,18.5159909328476,17.6109997696084,17.4264284976355,17.2462667742304,17.278116599103,17.9426449591384,17.8444273326575,19.2226823339087,18.0394203391823,18.5159909328476,16.4182003174827,18.9274983523449,16.5498781323189,17.1296965990004,19.1433867316082,18.6596976522969,17.5790335782758,17.3477362312726,17.7335156549507,17.6019703630928,17.281246492014,20.6645768416582,16.8600330433067,17.6613937822554,18.8261458587272,18.9513090008969,18.7713376226078,17.0141837163313,18.099097133618,18.5861951909045,18.5517090151307,17.9214542725042,17.824660292272,18.6983124881264,17.9031661488141,17.6132444394118,18.488339401772,16.1573164602654,18.4306310847065,17.062001588776,18.2124258174472,19.7126644283483
15.0625431391069,8.46611040118692,11.4097957924638,15.2993854741804,8.14060704285845,13.7375500975751,10.4073187723892,11.6699377607519,0,12.5672409790562,17.022313842084,11.5424939759025,13.5384399838849,14.5430596483332,13.038983942376,9.54688403461792,9.08828572596888,16.2750994852381,12.7656912906044,15.0654125807115,6.89264164117209,10.043292972227,10.9205462705296,11.9250417382917,15.5418423998058,13.3244891954801,7.23777819192344,13.7819548085611,16.1180957509583,14.4986079077211,8.46400336290212,9.88842467485908,14.093143052138,11.3515940653737,13.4371755770973,7.42117752859539,11.4978219793929,10.2292237926068,11.3609507493481,14.3578354301848,12.8185546330461,13.0773681035216,7.31388683163346,14.2601970202512,15.2624297761947
13.7578825044491,13.825461878916,14.0225255403564,12.779875885355,16.7440341353008,13.6704859419827,13.1441268261311,11.5521557934619,13.5606195986572,13.6646888310197,13.1460818571447,13.5923682566493,13.1844006480213,13.9725151614744,13.0815434662152,13.3390879712203,13.7493718238352,13.47723810192,13.0794579640735,14.0386549092782,12.9808021172274,12.7188992659663,10.6164618698958,13.2194919030154,13.2621270589084,13.8450703310791,13.9108216468591,13.3129853899042,13.6989778653032,13.1635072401195,13.478639641881,14.0225255403564,14.1006902520774,14.0225255403564,16.3727379468513,16.0540904275922,13.6363850882384,11.9316423787541,12.9503904879586,13.7001008287868,13.748302877789,14.352004513274,13.1460818571447,12.8076553722869,14.0306227440325
17.3210679849807,17.3737117169261,17.824660292272,18.1580164474798,17.1896793014851,17.1076368817468,17.4635680435996,16.5563506464056,16.0710041482463,17.1583723979492,17.5836632160674,17.018257041553,16.536806051606,17.0850795351708,16.1476545502872,15.2018051690841,16.8211932118764,17.6132444394118,18.3394706993728,17.1333263669193,16.195056784687,17.018257041553,16.0149550029035,15.3715479046417,17.481633050531,17.1689173107551,16.2134059216717,16.8882039189507,17.0141837163313,15.4583834399082,16.249124001084,16.8695117868121,17.3990295241982,17.8828264649217,17.3389256018492,16.8456443065448,17.7315256045823,16.7651989453729,16.0519559552914,17.2967506780692,16.5563506464056,17.2718272703932,16.6309193372672,15.7868100803002,16.1280460808214
16.6249133135677,16.6188709994769,16.8882039189507,16.9809856482995,16.2665157422835,16.3251099016435,16.6890752540412,15.4229466681285,14.907434194052,16.5168718380298,16.3412392822725,16.3332071112204,15.8061210225495,16.3004172910856,14.3693962459032,15.7441293552584,15.994797547736,16.9639639614544,17.1113474610056,16.1668859103658,15.1816024668687,16.3649558070148,14.8271118332791,14.7786852574166,16.7599495897623,16.410765339548,15.6995454552772,15.9981854670253,16.1573164602654,14.3102074095563,15.7426748097589,16.4255804242357,16.5302053680103,17.0502597713588,16.4545679590081,16.468752592994,16.9290259116191,15.5647105866866,15.241025872622,16.6066757271267,15.8449738612439,16.6834095168266,15.416916500314,16.1573164602654,14.9141231799657
19.4213126279367,19.5649035470572,19.5488518380983,19.5993357433709,19.4644847996466,19.5423583088088,19.5192930359538,19.5259375786504,19.4139325206664,19.5390956631846,19.4956831703943,19.509242700134,19.5259375786504,19.4679997417417,19.417629382534,19.5423583088088,19.509242700134,19.4853914843931,19.5680831999645,19.4784710415724,19.509242700134,19.5617137516993,19.4322816592672,19.4322816592672,19.5358223378504,19.5680831999645,19.4574176324485,19.4609574591411,19.4922643636572,19.4819372495369,19.4359114273046,19.5553034733589,19.4749927772082,19.5680831999645,19.5900621066143,19.5585137489789,19.5226208260354,19.5024859176939,19.5585137489789,19.5358223378504,19.4679997417417,19.5423583088088,19.3838550655422,19.4102219412836,19.5058700156667
